Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize,BlockSize
read_SC,1408,100,42949672,42949672,32,4096,128
collect_SC,3335,100,42949672,42949672,32,4096,128
spill_SC,5355,100,42949672,42949672,32,4096,128
merge_SC,4441,100,42949672,42949672,32,4096,128
read_SC,1323,100,42949672,42949672,32,4096,128
collect_SC,3269,100,42949672,42949672,32,4096,128
spill_SC,5180,100,42949672,42949672,32,4096,128
merge_SC,2999,100,42949672,42949672,32,4096,128
read_SC,1335,100,42949672,42949672,32,4096,128
collect_SC,3421,100,42949672,42949672,32,4096,128
spill_SC,5325,100,42949672,42949672,32,4096,128
merge_SC,2937,100,42949672,42949672,32,4096,128
write_SC,4123,100,42949672,42949672,32,4096,128
shuffle_SC,142319,100,42949672,42949672,32,4096,128
read_SC,1294,100,42949672,42949672,32,4096,128
collect_SC,3328,100,42949672,42949672,32,4096,128
spill_SC,5259,100,42949672,42949672,32,4096,128
merge_SC,4059,100,42949672,42949672,32,4096,128
read_SC,1306,100,42949672,42949672,32,4096,128
collect_SC,3338,100,42949672,42949672,32,4096,128
spill_SC,5231,100,42949672,42949672,32,4096,128
merge_SC,3163,100,42949672,42949672,32,4096,128
read_SC,1325,100,42949672,42949672,32,4096,128
collect_SC,3269,100,42949672,42949672,32,4096,128
spill_SC,5301,100,42949672,42949672,32,4096,128
merge_SC,2951,100,42949672,42949672,32,4096,128
read_SC,1329,100,42949672,42949672,32,4096,128
collect_SC,3488,100,42949672,42949672,32,4096,128
spill_SC,5446,100,42949672,42949672,32,4096,128
merge_SC,2934,100,42949672,42949672,32,4096,128
read_SC,1366,100,42949672,42949672,32,4096,128
collect_SC,3280,100,42949672,42949672,32,4096,128
spill_SC,5270,100,42949672,42949672,32,4096,128
merge_SC,2977,100,42949672,42949672,32,4096,128
read_SC,1358,100,42949672,42949672,32,4096,128
collect_SC,3334,100,42949672,42949672,32,4096,128
spill_SC,5332,100,42949672,42949672,32,4096,128
merge_SC,2961,100,42949672,42949672,32,4096,128
write_SC,6403,100,42949672,42949672,32,4096,128
shuffle_SC,14054,100,42949672,42949672,32,4096,128
read_SC,1416,100,42949672,42949672,32,4096,128
collect_SC,3308,100,42949672,42949672,32,4096,128
spill_SC,5332,100,42949672,42949672,32,4096,128
merge_SC,2990,100,42949672,42949672,32,4096,128
write_SC,9700,100,42949672,42949672,32,4096,128
shuffle_SC,10887,100,42949672,42949672,32,4096,128
read_SC,1330,100,42949672,42949672,32,4096,128
collect_SC,3223,100,42949672,42949672,32,4096,128
spill_SC,5072,100,42949672,42949672,32,4096,128
merge_SC,2956,100,42949672,42949672,32,4096,128
read_SC,1456,100,42949672,42949672,32,4096,128
collect_SC,3493,100,42949672,42949672,32,4096,128
spill_SC,5535,100,42949672,42949672,32,4096,128
merge_SC,3025,100,42949672,42949672,32,4096,128
write_SC,4979,100,42949672,42949672,32,4096,128
shuffle_SC,10303,100,42949672,42949672,32,4096,128
read_SC,1430,10,48318382,4831838,36,4608,128
collect_SC,87,10,48318382,4831838,36,4608,128
spill_SC,560,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1290,10,48318382,4831838,36,4608,128
collect_SC,78,10,48318382,4831838,36,4608,128
spill_SC,540,10,48318382,4831838,36,4608,128
merge_SC,13,10,48318382,4831838,36,4608,128
write_SC,641,10,48318382,4831838,36,4608,128
shuffle_SC,56193,10,48318382,4831838,36,4608,128
read_SC,1364,10,48318382,4831838,36,4608,128
collect_SC,81,10,48318382,4831838,36,4608,128
spill_SC,503,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1386,10,48318382,4831838,36,4608,128
collect_SC,85,10,48318382,4831838,36,4608,128
spill_SC,521,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
write_SC,631,10,48318382,4831838,36,4608,128
shuffle_SC,1575,10,48318382,4831838,36,4608,128
read_SC,1388,10,48318382,4831838,36,4608,128
collect_SC,79,10,48318382,4831838,36,4608,128
spill_SC,518,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
write_SC,618,10,48318382,4831838,36,4608,128
shuffle_SC,1579,10,48318382,4831838,36,4608,128
read_SC,1373,10,48318382,4831838,36,4608,128
collect_SC,83,10,48318382,4831838,36,4608,128
spill_SC,524,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
write_SC,618,10,48318382,4831838,36,4608,128
shuffle_SC,1564,10,48318382,4831838,36,4608,128
read_SC,1333,10,48318382,4831838,36,4608,128
collect_SC,75,10,48318382,4831838,36,4608,128
spill_SC,511,10,48318382,4831838,36,4608,128
merge_SC,11,10,48318382,4831838,36,4608,128
write_SC,585,10,48318382,4831838,36,4608,128
shuffle_SC,1543,10,48318382,4831838,36,4608,128
read_SC,1327,10,48318382,4831838,36,4608,128
collect_SC,82,10,48318382,4831838,36,4608,128
spill_SC,500,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1117,10,48318382,4831838,36,4608,128
collect_SC,76,10,48318382,4831838,36,4608,128
spill_SC,2770,10,48318382,4831838,36,4608,128
merge_SC,19,10,48318382,4831838,36,4608,128
read_SC,1490,10,48318382,4831838,36,4608,128
collect_SC,98,10,48318382,4831838,36,4608,128
spill_SC,509,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1144,10,48318382,4831838,36,4608,128
collect_SC,94,10,48318382,4831838,36,4608,128
spill_SC,2843,10,48318382,4831838,36,4608,128
merge_SC,16,10,48318382,4831838,36,4608,128
read_SC,1322,10,48318382,4831838,36,4608,128
collect_SC,84,10,48318382,4831838,36,4608,128
spill_SC,524,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1365,10,48318382,4831838,36,4608,128
collect_SC,77,10,48318382,4831838,36,4608,128
spill_SC,521,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1317,10,48318382,4831838,36,4608,128
collect_SC,82,10,48318382,4831838,36,4608,128
spill_SC,500,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1334,10,48318382,4831838,36,4608,128
collect_SC,63,10,48318382,4831838,36,4608,128
spill_SC,507,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1324,10,48318382,4831838,36,4608,128
collect_SC,72,10,48318382,4831838,36,4608,128
spill_SC,521,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1400,10,48318382,4831838,36,4608,128
collect_SC,82,10,48318382,4831838,36,4608,128
spill_SC,524,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1284,10,48318382,4831838,36,4608,128
collect_SC,69,10,48318382,4831838,36,4608,128
spill_SC,514,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1313,10,48318382,4831838,36,4608,128
collect_SC,102,10,48318382,4831838,36,4608,128
spill_SC,519,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1414,10,48318382,4831838,36,4608,128
collect_SC,80,10,48318382,4831838,36,4608,128
spill_SC,531,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1439,10,48318382,4831838,36,4608,128
collect_SC,108,10,48318382,4831838,36,4608,128
spill_SC,538,10,48318382,4831838,36,4608,128
merge_SC,11,10,48318382,4831838,36,4608,128
read_SC,1330,10,48318382,4831838,36,4608,128
collect_SC,102,10,48318382,4831838,36,4608,128
spill_SC,548,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
write_SC,554,10,48318382,4831838,36,4608,128
shuffle_SC,1587,10,48318382,4831838,36,4608,128
read_SC,1404,10,48318382,4831838,36,4608,128
collect_SC,89,10,48318382,4831838,36,4608,128
spill_SC,522,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
write_SC,589,10,48318382,4831838,36,4608,128
shuffle_SC,1586,10,48318382,4831838,36,4608,128
read_SC,1466,10,48318382,4831838,36,4608,128
collect_SC,108,10,48318382,4831838,36,4608,128
spill_SC,542,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
write_SC,598,10,48318382,4831838,36,4608,128
shuffle_SC,1592,10,48318382,4831838,36,4608,128
read_SC,1501,10,48318382,4831838,36,4608,128
collect_SC,111,10,48318382,4831838,36,4608,128
spill_SC,608,10,48318382,4831838,36,4608,128
merge_SC,11,10,48318382,4831838,36,4608,128
read_SC,1465,10,48318382,4831838,36,4608,128
collect_SC,86,10,48318382,4831838,36,4608,128
spill_SC,562,10,48318382,4831838,36,4608,128
merge_SC,17,10,48318382,4831838,36,4608,128
read_SC,1300,10,48318382,4831838,36,4608,128
collect_SC,74,10,48318382,4831838,36,4608,128
spill_SC,561,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1284,10,48318382,4831838,36,4608,128
collect_SC,75,10,48318382,4831838,36,4608,128
spill_SC,493,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1353,10,48318382,4831838,36,4608,128
collect_SC,79,10,48318382,4831838,36,4608,128
spill_SC,500,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1152,10,48318382,4831838,36,4608,128
collect_SC,87,10,48318382,4831838,36,4608,128
spill_SC,1008,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1344,10,48318382,4831838,36,4608,128
collect_SC,72,10,48318382,4831838,36,4608,128
spill_SC,524,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1338,10,48318382,4831838,36,4608,128
collect_SC,93,10,48318382,4831838,36,4608,128
spill_SC,528,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1337,10,48318382,4831838,36,4608,128
collect_SC,82,10,48318382,4831838,36,4608,128
spill_SC,518,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1293,10,48318382,4831838,36,4608,128
collect_SC,84,10,48318382,4831838,36,4608,128
spill_SC,514,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1262,10,48318382,4831838,36,4608,128
collect_SC,91,10,48318382,4831838,36,4608,128
spill_SC,503,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1444,10,48318382,4831838,36,4608,128
collect_SC,79,10,48318382,4831838,36,4608,128
spill_SC,515,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1345,20,48318382,9663676,36,4608,128
collect_SC,125,20,48318382,9663676,36,4608,128
spill_SC,955,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1389,20,48318382,9663676,36,4608,128
collect_SC,158,20,48318382,9663676,36,4608,128
spill_SC,1016,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1373,20,48318382,9663676,36,4608,128
collect_SC,106,20,48318382,9663676,36,4608,128
spill_SC,1003,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1355,20,48318382,9663676,36,4608,128
collect_SC,156,20,48318382,9663676,36,4608,128
spill_SC,1018,20,48318382,9663676,36,4608,128
merge_SC,13,20,48318382,9663676,36,4608,128
read_SC,1251,20,48318382,9663676,36,4608,128
collect_SC,124,20,48318382,9663676,36,4608,128
spill_SC,973,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1346,20,48318382,9663676,36,4608,128
collect_SC,110,20,48318382,9663676,36,4608,128
spill_SC,973,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
write_SC,2292,20,48318382,9663676,36,4608,128
shuffle_SC,2728,20,48318382,9663676,36,4608,128
read_SC,1392,20,48318382,9663676,36,4608,128
collect_SC,143,20,48318382,9663676,36,4608,128
spill_SC,1027,20,48318382,9663676,36,4608,128
merge_SC,11,20,48318382,9663676,36,4608,128
write_SC,2539,20,48318382,9663676,36,4608,128
shuffle_SC,2786,20,48318382,9663676,36,4608,128
read_SC,1452,20,48318382,9663676,36,4608,128
collect_SC,124,20,48318382,9663676,36,4608,128
spill_SC,1081,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1335,20,48318382,9663676,36,4608,128
collect_SC,120,20,48318382,9663676,36,4608,128
spill_SC,997,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1363,20,48318382,9663676,36,4608,128
collect_SC,131,20,48318382,9663676,36,4608,128
spill_SC,1004,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
write_SC,2747,20,48318382,9663676,36,4608,128
shuffle_SC,2788,20,48318382,9663676,36,4608,128
read_SC,1470,20,48318382,9663676,36,4608,128
collect_SC,141,20,48318382,9663676,36,4608,128
spill_SC,981,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1434,20,48318382,9663676,36,4608,128
collect_SC,133,20,48318382,9663676,36,4608,128
spill_SC,1011,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
write_SC,3024,20,48318382,9663676,36,4608,128
shuffle_SC,63047,20,48318382,9663676,36,4608,128
read_SC,1321,20,48318382,9663676,36,4608,128
collect_SC,139,20,48318382,9663676,36,4608,128
spill_SC,983,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1363,20,48318382,9663676,36,4608,128
collect_SC,156,20,48318382,9663676,36,4608,128
spill_SC,1067,20,48318382,9663676,36,4608,128
merge_SC,16,20,48318382,9663676,36,4608,128
read_SC,1355,20,48318382,9663676,36,4608,128
collect_SC,103,20,48318382,9663676,36,4608,128
spill_SC,1004,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1333,20,48318382,9663676,36,4608,128
collect_SC,130,20,48318382,9663676,36,4608,128
spill_SC,1038,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1263,20,48318382,9663676,36,4608,128
collect_SC,122,20,48318382,9663676,36,4608,128
spill_SC,1040,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1425,20,48318382,9663676,36,4608,128
collect_SC,112,20,48318382,9663676,36,4608,128
spill_SC,995,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1339,20,48318382,9663676,36,4608,128
collect_SC,125,20,48318382,9663676,36,4608,128
spill_SC,1017,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1317,20,48318382,9663676,36,4608,128
collect_SC,123,20,48318382,9663676,36,4608,128
spill_SC,987,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1397,20,48318382,9663676,36,4608,128
collect_SC,104,20,48318382,9663676,36,4608,128
spill_SC,1016,20,48318382,9663676,36,4608,128
merge_SC,13,20,48318382,9663676,36,4608,128
read_SC,1357,20,48318382,9663676,36,4608,128
collect_SC,128,20,48318382,9663676,36,4608,128
spill_SC,971,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1286,20,48318382,9663676,36,4608,128
collect_SC,117,20,48318382,9663676,36,4608,128
spill_SC,1004,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1312,20,48318382,9663676,36,4608,128
collect_SC,113,20,48318382,9663676,36,4608,128
spill_SC,957,20,48318382,9663676,36,4608,128
merge_SC,7,20,48318382,9663676,36,4608,128
read_SC,1412,20,48318382,9663676,36,4608,128
collect_SC,108,20,48318382,9663676,36,4608,128
spill_SC,1002,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
write_SC,1705,20,48318382,9663676,36,4608,128
shuffle_SC,2791,20,48318382,9663676,36,4608,128
read_SC,1357,20,48318382,9663676,36,4608,128
collect_SC,145,20,48318382,9663676,36,4608,128
spill_SC,999,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
write_SC,2193,20,48318382,9663676,36,4608,128
shuffle_SC,2769,20,48318382,9663676,36,4608,128
read_SC,1357,20,48318382,9663676,36,4608,128
collect_SC,125,20,48318382,9663676,36,4608,128
spill_SC,1018,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
write_SC,1143,20,48318382,9663676,36,4608,128
shuffle_SC,2754,20,48318382,9663676,36,4608,128
read_SC,1312,20,48318382,9663676,36,4608,128
collect_SC,130,20,48318382,9663676,36,4608,128
spill_SC,978,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
write_SC,1907,20,48318382,9663676,36,4608,128
shuffle_SC,2797,20,48318382,9663676,36,4608,128
read_SC,1334,20,48318382,9663676,36,4608,128
collect_SC,105,20,48318382,9663676,36,4608,128
spill_SC,1021,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1354,20,48318382,9663676,36,4608,128
collect_SC,123,20,48318382,9663676,36,4608,128
spill_SC,971,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1331,20,48318382,9663676,36,4608,128
collect_SC,136,20,48318382,9663676,36,4608,128
spill_SC,984,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1455,20,48318382,9663676,36,4608,128
collect_SC,149,20,48318382,9663676,36,4608,128
spill_SC,983,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1337,20,48318382,9663676,36,4608,128
collect_SC,89,20,48318382,9663676,36,4608,128
spill_SC,952,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1347,20,48318382,9663676,36,4608,128
collect_SC,106,20,48318382,9663676,36,4608,128
spill_SC,983,20,48318382,9663676,36,4608,128
merge_SC,10,20,48318382,9663676,36,4608,128
read_SC,1283,20,48318382,9663676,36,4608,128
collect_SC,110,20,48318382,9663676,36,4608,128
spill_SC,986,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1350,20,48318382,9663676,36,4608,128
collect_SC,86,20,48318382,9663676,36,4608,128
spill_SC,977,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1477,30,48318382,14495514,36,4608,128
collect_SC,188,30,48318382,14495514,36,4608,128
spill_SC,1602,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1445,30,48318382,14495514,36,4608,128
collect_SC,163,30,48318382,14495514,36,4608,128
spill_SC,1480,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1295,30,48318382,14495514,36,4608,128
collect_SC,179,30,48318382,14495514,36,4608,128
spill_SC,1563,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1341,30,48318382,14495514,36,4608,128
collect_SC,188,30,48318382,14495514,36,4608,128
spill_SC,1504,30,48318382,14495514,36,4608,128
merge_SC,7,30,48318382,14495514,36,4608,128
read_SC,1370,30,48318382,14495514,36,4608,128
collect_SC,181,30,48318382,14495514,36,4608,128
spill_SC,1498,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
write_SC,1463,30,48318382,14495514,36,4608,128
shuffle_SC,4251,30,48318382,14495514,36,4608,128
read_SC,1308,30,48318382,14495514,36,4608,128
collect_SC,167,30,48318382,14495514,36,4608,128
spill_SC,1509,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
write_SC,1374,30,48318382,14495514,36,4608,128
shuffle_SC,3933,30,48318382,14495514,36,4608,128
read_SC,1400,30,48318382,14495514,36,4608,128
collect_SC,159,30,48318382,14495514,36,4608,128
spill_SC,1555,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
write_SC,1403,30,48318382,14495514,36,4608,128
shuffle_SC,3964,30,48318382,14495514,36,4608,128
read_SC,1450,30,48318382,14495514,36,4608,128
collect_SC,163,30,48318382,14495514,36,4608,128
spill_SC,1567,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1317,30,48318382,14495514,36,4608,128
collect_SC,149,30,48318382,14495514,36,4608,128
spill_SC,1520,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1363,30,48318382,14495514,36,4608,128
collect_SC,165,30,48318382,14495514,36,4608,128
spill_SC,1535,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1378,30,48318382,14495514,36,4608,128
collect_SC,203,30,48318382,14495514,36,4608,128
spill_SC,1542,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1338,30,48318382,14495514,36,4608,128
collect_SC,179,30,48318382,14495514,36,4608,128
spill_SC,1506,30,48318382,14495514,36,4608,128
merge_SC,7,30,48318382,14495514,36,4608,128
read_SC,1280,30,48318382,14495514,36,4608,128
collect_SC,177,30,48318382,14495514,36,4608,128
spill_SC,1580,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1334,30,48318382,14495514,36,4608,128
collect_SC,162,30,48318382,14495514,36,4608,128
spill_SC,1591,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1289,30,48318382,14495514,36,4608,128
collect_SC,142,30,48318382,14495514,36,4608,128
spill_SC,1539,30,48318382,14495514,36,4608,128
merge_SC,7,30,48318382,14495514,36,4608,128
read_SC,1296,30,48318382,14495514,36,4608,128
collect_SC,177,30,48318382,14495514,36,4608,128
spill_SC,1478,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1348,30,48318382,14495514,36,4608,128
collect_SC,175,30,48318382,14495514,36,4608,128
spill_SC,1501,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1414,30,48318382,14495514,36,4608,128
collect_SC,166,30,48318382,14495514,36,4608,128
spill_SC,1506,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1451,30,48318382,14495514,36,4608,128
collect_SC,160,30,48318382,14495514,36,4608,128
spill_SC,1567,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
write_SC,3572,30,48318382,14495514,36,4608,128
shuffle_SC,70925,30,48318382,14495514,36,4608,128
read_SC,1344,30,48318382,14495514,36,4608,128
collect_SC,185,30,48318382,14495514,36,4608,128
spill_SC,1550,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1418,30,48318382,14495514,36,4608,128
collect_SC,168,30,48318382,14495514,36,4608,128
spill_SC,1563,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
write_SC,1388,30,48318382,14495514,36,4608,128
shuffle_SC,4199,30,48318382,14495514,36,4608,128
read_SC,1428,30,48318382,14495514,36,4608,128
collect_SC,173,30,48318382,14495514,36,4608,128
spill_SC,1465,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
write_SC,2477,30,48318382,14495514,36,4608,128
shuffle_SC,4023,30,48318382,14495514,36,4608,128
read_SC,1431,30,48318382,14495514,36,4608,128
collect_SC,166,30,48318382,14495514,36,4608,128
spill_SC,1556,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
write_SC,2905,30,48318382,14495514,36,4608,128
shuffle_SC,3957,30,48318382,14495514,36,4608,128
read_SC,1393,30,48318382,14495514,36,4608,128
collect_SC,187,30,48318382,14495514,36,4608,128
spill_SC,1566,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
write_SC,1401,30,48318382,14495514,36,4608,128
shuffle_SC,3930,30,48318382,14495514,36,4608,128
read_SC,1391,30,48318382,14495514,36,4608,128
collect_SC,200,30,48318382,14495514,36,4608,128
spill_SC,1585,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1244,30,48318382,14495514,36,4608,128
collect_SC,146,30,48318382,14495514,36,4608,128
spill_SC,1493,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1303,30,48318382,14495514,36,4608,128
collect_SC,175,30,48318382,14495514,36,4608,128
spill_SC,1526,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1349,30,48318382,14495514,36,4608,128
collect_SC,185,30,48318382,14495514,36,4608,128
spill_SC,1515,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1344,30,48318382,14495514,36,4608,128
collect_SC,148,30,48318382,14495514,36,4608,128
spill_SC,1487,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1273,30,48318382,14495514,36,4608,128
collect_SC,162,30,48318382,14495514,36,4608,128
spill_SC,1538,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1332,30,48318382,14495514,36,4608,128
collect_SC,180,30,48318382,14495514,36,4608,128
spill_SC,1516,30,48318382,14495514,36,4608,128
merge_SC,11,30,48318382,14495514,36,4608,128
read_SC,1318,30,48318382,14495514,36,4608,128
collect_SC,151,30,48318382,14495514,36,4608,128
spill_SC,1479,30,48318382,14495514,36,4608,128
merge_SC,11,30,48318382,14495514,36,4608,128
read_SC,1328,30,48318382,14495514,36,4608,128
collect_SC,153,30,48318382,14495514,36,4608,128
spill_SC,1474,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1324,30,48318382,14495514,36,4608,128
collect_SC,148,30,48318382,14495514,36,4608,128
spill_SC,1495,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1266,30,48318382,14495514,36,4608,128
collect_SC,151,30,48318382,14495514,36,4608,128
spill_SC,1532,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1391,30,48318382,14495514,36,4608,128
collect_SC,175,30,48318382,14495514,36,4608,128
spill_SC,1501,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1276,40,48318382,19327352,36,4608,128
collect_SC,204,40,48318382,19327352,36,4608,128
spill_SC,2005,40,48318382,19327352,36,4608,128
merge_SC,8,40,48318382,19327352,36,4608,128
read_SC,1292,40,48318382,19327352,36,4608,128
collect_SC,191,40,48318382,19327352,36,4608,128
spill_SC,2005,40,48318382,19327352,36,4608,128
merge_SC,9,40,48318382,19327352,36,4608,128
write_SC,2615,40,48318382,19327352,36,4608,128
shuffle_SC,5470,40,48318382,19327352,36,4608,128
read_SC,1437,40,48318382,19327352,36,4608,128
collect_SC,240,40,48318382,19327352,36,4608,128
spill_SC,2123,40,48318382,19327352,36,4608,128
merge_SC,9,40,48318382,19327352,36,4608,128
write_SC,2993,40,48318382,19327352,36,4608,128
